"homeTeam","awayTeam","homeScore","awayScore","date","gameID","playoff","season","winner","loser","MOV","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo","homeWinPct","awayWinPct","drawPct","expectedWinner","correct"
"Union","Revolution",21,11,2014-06-28,"2014-06-28-CIN-CHI",FALSE,"2014","Union","Revolution",10,1473.38256592799,1268.43980377312,1483.86667973483,1258.01128074893,0.852239384095237,0.146977132585805,0.000783483318958389,"Union",TRUE
"Riptide","Cascades",28,26,2014-06-29,"2014-06-29-SEA-VAN",FALSE,"2014","Riptide","Cascades",2,1397.97438898056,1310.44878680706,1406.28140861695,1302.18033881125,0.745805751104199,0.253013959257326,0.00118028963847483,"Riptide",TRUE
"Empire","Breeze",21,13,2014-06-29,"2014-06-29-DC-NY",FALSE,"2014","Empire","Breeze",8,1519.19528460089,1533.430436788,1544.13034725642,1508.59173703817,0.620244105280547,0.378288307411663,0.00146758730778929,"Empire",TRUE
"Phoenix","Dragons",28,23,2014-07-05,"2014-07-05-ROC-PHI",FALSE,"2014","Phoenix","Dragons",5,1214.93574190087,1170.3016133764,1231.15696785441,1154.15072294525,0.696241430241921,0.302441467231608,0.00131710252647155,"Phoenix",TRUE
"Breeze","Empire",23,31,2014-07-05,"2014-07-05-NY-DC",FALSE,"2014","Empire","Breeze",8,1508.59173703817,1544.13034725642,1469.75112433229,1583.06996644463,0.590963990914561,0.407529615085828,0.00150639399961072,"Breeze",FALSE
"Rush","Royal",19,20,2014-07-05,"2014-07-05-MTL-TOR",FALSE,"2014","Royal","Rush",1,1618.12928002384,1346.61331762582,1599.8415358746,1364.91308459088,0.894306021266181,0.105106039811858,0.000587938921961267,"Rush",FALSE
"Revolution","Mechanix",24,20,2014-07-05,"2014-07-05-DET-CIN",FALSE,"2014","Revolution","Mechanix",4,1258.01128074893,1124.81667028695,1267.93125786024,1114.94561569822,0.792367957346083,0.206608060120618,0.00102398253329863,"Revolution",TRUE
"Phoenix","Breeze",20,25,2014-07-06,"2014-07-06-DC-PHI",FALSE,"2014","Breeze","Phoenix",5,1231.15696785441,1469.75112433229,1214.39734096827,1486.58296167508,0.309826662458066,0.688838419710386,0.00133491783154815,"Breeze",TRUE
"Cascades","Riptide",18,21,2014-07-12,"2014-07-12-VAN-SEA",FALSE,"2014","Riptide","Cascades",3,1302.18033881125,1406.28140861695,1281.65995062947,1426.86663045396,0.493319059914145,0.505122310806152,0.00155862927970363,"Riptide",TRUE
"Phoenix","Rush",18,24,2014-07-12,"2014-07-12-TOR-PHI",FALSE,"2014","Rush","Phoenix",6,1214.39734096827,1599.8415358746,1204.83872063486,1609.45023095087,0.16161417253132,0.837539179328064,0.000846648140616524,"Rush",TRUE
"FlameThrowers","Spiders",17,23,2014-07-12,"2014-07-12-SJ-SF",FALSE,"2014","Spiders","FlameThrowers",6,1561.73476194052,1618.17277825293,1529.01504082411,1650.9819078641,0.561596829644588,0.436868575148375,0.00153459520703741,"FlameThrowers",FALSE
"Empire","Breeze",13,14,2014-07-12,"2014-07-12-DC-NY",FALSE,"2014","Breeze","Empire",1,1583.06996644463,1486.58296167508,1567.49966207709,1502.17696976652,0.755460828450784,0.243389082606113,0.00115008894310234,"Empire",FALSE
"Wind Chill","AlleyCats",25,15,2014-07-13,"2014-07-13-IND-MIN",FALSE,"2014","Wind Chill","AlleyCats",10,1439.794159015,1458.74095857489,1467.4716749575,1431.16930289815,0.613835144388577,0.384687861999455,0.00147699361196818,"Wind Chill",TRUE
"Spiders","FlameThrowers",26,16,2014-07-18,"2014-07-18-SF-SJ",TRUE,"2014","Spiders","FlameThrowers",10,1650.9819078641,1529.01504082411,1669.65247105476,1510.43530268716,0.781533665959427,0.2174035799971,0.00106275404347297,"Spiders",TRUE
"Radicals","AlleyCats",25,16,2014-07-19,"2014-07-19-IND-MAD",TRUE,"2014","Radicals","AlleyCats",9,1637.60905117009,1431.16930289815,1649.60066959011,1419.24134891493,0.853321253493613,0.145900017609241,0.000778728897146946,"Radicals",TRUE
"Rush","Breeze",37,12,2014-07-19,"2014-07-19-DC-TOR",TRUE,"2014","Rush","Breeze",25,1609.45023095087,1502.17696976652,1636.55325987424,1475.20330424925,0.766748773974229,0.23213791233816,0.00111331368761181,"Rush",TRUE
"Empire","Union",22,17,2014-07-19,"2014-07-19-CHI-NY",TRUE,"2014","Empire","Union",5,1567.49966207709,1483.86667973483,1584.033551882,1467.4091234012,0.741534357946498,0.257272360865722,0.00119328118778045,"Empire",TRUE
"Rush","Empire",31,16,2014-07-26,"2014-07-26-NY-TOR",TRUE,"2014","Rush","Empire",15,1636.55325987424,1584.033551882,1665.72056545534,1554.99443680137,0.70575519135621,0.292951600768386,0.00129320787540438,"Rush",TRUE
"Spiders","Radicals",23,20,2014-07-26,"2014-07-26-MAD-SJ",TRUE,"2014","Spiders","Radicals",3,1669.65247105476,1649.60066959011,1686.25502637728,1633.06693910294,0.665512080343736,0.3331013212955,0.00138659836076382,"Spiders",TRUE
"Rush","Spiders",18,28,2014-07-27,"2014-07-27-SJ-TOR",TRUE,"2014","Spiders","Rush",10,1665.72056545534,1686.25502637728,1613.10896219493,1738.99393490574,0.611666506166849,0.386853433091815,0.00148006074133578,"Rush",FALSE
"FlameThrowers","Riptide",26,25,2015-04-11,"2015-04-11-VAN-SF",FALSE,"2015","FlameThrowers","Riptide",1,1488.34824214973,1421.49330436317,1494.07327082292,1415.79403494312,0.722596236516525,0.276155610125229,0.0012481533582458,"FlameThrowers",TRUE
"Breeze","Rush",17,37,2015-04-11,"2015-04-11-TOR-DC",FALSE,"2015","Rush","Breeze",20,1460.1626433994,1570.48716975594,1415.90184167354,1614.89029090727,0.484367484936323,0.514075044356318,0.00155747070735868,"Rush",TRUE
"Aviators","Cascades",20,29,2015-04-11,"2015-04-11-SEA-LA",FALSE,"2015","Cascades","Aviators",9,1400,1305.32796050358,1348.40484982726,1357.00228001953,0.753525560411995,0.245318204486104,0.00115623510190085,"Aviators",FALSE
"AlleyCats","Thunderbirds",20,28,2015-04-11,"2015-04-11-PIT-IND",FALSE,"2015","Thunderbirds","AlleyCats",8,1415.39307913194,1400,1372.14676670184,1443.33803501068,0.659516037337813,0.339085172581086,0.00139879008110055,"AlleyCats",FALSE
"Revolution","Mechanix",25,17,2015-04-11,"2015-04-11-DET-CIN",FALSE,"2015","Revolution","Mechanix",8,1294.34500628819,1171.95649255857,1308.57445657619,1157.79629953267,0.78194779884951,0.216990902355389,0.00106129879510061,"Revolution",TRUE
"Flyers","Hustle",29,22,2015-04-11,"2015-04-11-ATL-RAL",FALSE,"2015","Flyers","Hustle",7,1400,1400,1422.39693644106,1377.69227282171,0.639346426325647,0.359217054018786,0.00143651965556674,"Flyers",TRUE
"Spiders","Riptide",32,26,2015-04-12,"2015-04-12-VAN-SJ",FALSE,"2015","Spiders","Riptide",6,1671.19514792459,1415.79403494312,1677.78965788292,1409.23583696788,0.885211527605342,0.114156401612285,0.000632070782372651,"Spiders",TRUE
"Phoenix","Rush",21,26,2015-04-12,"2015-04-12-TOR-PHI",FALSE,"2015","Rush","Phoenix",5,1243.87097650789,1614.89029090727,1234.44576548925,1624.36419288749,0.173183611618746,0.825921715937056,0.000894672444197608,"Rush",TRUE
"Growlers","Cascades",22,26,2015-04-12,"2015-04-12-SEA-SD",FALSE,"2015","Cascades","Growlers",4,1400,1357.00228001953,1366.69611889434,1390.36957791067,0.694245542131104,0.304432485199364,0.00132197266953221,"Growlers",FALSE
"Empire","Royal",22,20,2015-04-12,"2015-04-12-MTL-NY",FALSE,"2015","Empire","Royal",2,1523.9955494411,1371.9304676727,1530.19736595231,1365.75990137289,0.809672805361141,0.189368158676176,0.000959035962683125,"Empire",TRUE
"Express","Hustle",25,27,2015-04-12,"2015-04-12-ATL-CHA",FALSE,"2015","Hustle","Express",2,1400,1377.69227282171,1378.09253069822,1399.64499202552,0.668396632039794,0.330222793978706,0.00138057398150071,"Express",FALSE
"Cascades","Riptide",20,21,2015-04-18,"2015-04-18-VAN-SEA",FALSE,"2015","Riptide","Cascades",1,1390.36957791067,1409.23583696788,1377.64985876993,1421.98615322399,0.613945037786395,0.384578125583097,0.00147683663050857,"Cascades",FALSE
"Spiders","FlameThrowers",29,26,2015-04-18,"2015-04-18-SF-SJ",FALSE,"2015","Spiders","FlameThrowers",3,1677.78965788292,1494.07327082292,1684.51594265358,1487.38198286983,0.836181298108172,0.162966354211187,0.000852347680640991,"Spiders",TRUE
"Breeze","Outlaws",23,19,2015-04-18,"2015-04-18-OTT-DC",FALSE,"2015","Breeze","Outlaws",4,1415.90184167354,1400,1432.22374906319,1383.74521349317,0.660173376784177,0.338429147883544,0.00139747533227902,"Breeze",TRUE
"AlleyCats","Radicals",18,26,2015-04-18,"2015-04-18-MAD-IND",FALSE,"2015","Radicals","AlleyCats",8,1372.14676670184,1586.45355128235,1349.58568894305,1609.10749937659,0.340487964963943,0.658110451660333,0.00140158337572482,"Radicals",TRUE
"Growlers","Aviators",23,25,2015-04-18,"2015-04-18-LA-SD",FALSE,"2015","Aviators","Growlers",2,1366.69611889434,1348.40484982726,1344.95331262935,1370.19326404912,0.663252324796352,0.335356429609345,0.00139124559430331,"Growlers",FALSE
"Flyers","Cannons",33,26,2015-04-18,"2015-04-18-JAX-RAL",FALSE,"2015","Flyers","Cannons",7,1422.39693644106,1400,1442.96191793577,1379.52065181096,0.66851044226145,0.330109223570535,0.00138033416801553,"Flyers",TRUE
"Nightwatch","Hustle",17,23,2015-04-18,"2015-04-18-ATL-NSH",FALSE,"2015","Hustle","Nightwatch",6,1400,1399.64499202552,1362.81878402225,1436.90963949395,0.639817508294734,0.358746795559301,0.00143569614596406,"Nightwatch",FALSE
"Phoenix","Outlaws",15,18,2015-04-19,"2015-04-19-OTT-PHI",FALSE,"2015","Outlaws","Phoenix",3,1234.44576548925,1383.74521349317,1216.57404935505,1401.6806149508,0.428760975820652,0.569711147325358,0.0015278768539907,"Outlaws",TRUE
"Revolution","Radicals",9,23,2015-04-19,"2015-04-19-MAD-CIN",FALSE,"2015","Radicals","Revolution",14,1308.57445657619,1609.10749937659,1288.96881453457,1628.80630866581,0.239125723430807,0.759737936048597,0.00113634052059641,"Radicals",TRUE
"Express","Cannons",19,21,2015-04-19,"2015-04-19-JAX-CHA",FALSE,"2015","Cannons","Express",2,1378.09253069822,1379.52065181096,1357.176975715,1400.48344888737,0.63744866075096,0.361111530022555,0.00143980922648462,"Express",FALSE
"AlleyCats","Revolution",25,9,2015-04-24,"2015-04-24-CIN-IND",FALSE,"2015","AlleyCats","Revolution",16,1349.58568894305,1288.96881453457,1373.60531794676,1265.05617941054,0.715340995296653,0.283391009627615,0.00126799507573255,"AlleyCats",TRUE
"Outlaws","Rush",19,23,2015-04-25,"2015-04-25-TOR-OTT",FALSE,"2015","Rush","Outlaws",4,1401.6806149508,1624.36419288749,1385.67023653287,1640.44155445923,0.329744440571091,0.668875996622428,0.00137956280648044,"Rush",TRUE
"Riptide","Cascades",22,26,2015-04-25,"2015-04-25-SEA-VAN",FALSE,"2015","Cascades","Riptide",4,1421.98615322399,1377.64985876993,1388.60594447324,1411.09328949086,0.695878716079837,0.302803292658967,0.00131799126119631,"Riptide",FALSE
"FlameThrowers","Growlers",27,22,2015-04-25,"2015-04-25-SD-SF",FALSE,"2015","FlameThrowers","Growlers",5,1487.38198286983,1344.95331262935,1497.96340364019,1334.42464061301,0.800977330539018,0.198030534466669,0.000992134994312971,"FlameThrowers",TRUE
"Empire","Phoenix",27,17,2015-04-25,"2015-04-25-PHI-NY",FALSE,"2015","Empire","Phoenix",10,1530.19736595231,1216.57404935505,1536.19028643358,1210.61523707517,0.915125654747453,0.0843912900761046,0.000483055176441954,"Empire",TRUE
"Union","Wind Chill",20,14,2015-04-25,"2015-04-25-MIN-CHI",FALSE,"2015","Union","Wind Chill",6,1453.92729872096,1453.977339966,1474.88992290448,1433.09820339424,0.639280001914074,0.359283362534307,0.00143663555161883,"Union",TRUE
"Nightwatch","Cannons",20,18,2015-04-25,"2015-04-25-JAX-NSH",FALSE,"2015","Nightwatch","Cannons",2,1362.81878402225,1400.48344888737,1376.35918843422,1386.99266195911,0.588002359484014,0.410487915577491,0.00150972493849511,"Nightwatch",TRUE
"Radicals","Mechanix",35,12,2015-04-25,"2015-04-25-DET-MAD",FALSE,"2015","Radicals","Mechanix",23,1628.80630866581,1157.79629953267,1632.16370313853,1154.45902513081,0.963871645651388,0.0359118456674178,0.000216508681194119,"Radicals",TRUE
"Thunderbirds","Revolution",30,16,2015-04-25,"2015-04-25-CIN-PIT",FALSE,"2015","Thunderbirds","Revolution",14,1443.33803501068,1265.05617941054,1456.82809096859,1251.63595051106,0.831850802539765,0.167278825693498,0.000870371766736849,"Thunderbirds",TRUE
"Royal","Rush",27,26,2015-04-26,"2015-04-26-TOR-MTL",FALSE,"2015","Royal","Rush",1,1365.75990137289,1640.44155445923,1381.11915055127,1625.10793631173,0.267240974060264,0.731536220775333,0.00122280516440343,"Rush",FALSE
"Spiders","Growlers",31,18,2015-04-26,"2015-04-26-SD-SJ",FALSE,"2015","Spiders","Growlers",13,1684.51594265358,1334.42464061301,1689.9411654322,1329.03079646326,0.930073316993443,0.0695222381525994,0.000404444853958033,"Spiders",TRUE
"Hustle","Cannons",23,20,2015-04-26,"2015-04-26-JAX-ATL",FALSE,"2015","Hustle","Cannons",3,1436.90963949395,1386.99266195911,1449.1930278235,1374.76302151848,0.702634286604816,0.296064543156008,0.00130117023917597,"Hustle",TRUE
"AlleyCats","Union",23,22,2015-05-01,"2015-05-01-CHI-IND",FALSE,"2015","AlleyCats","Union",1,1373.60531794676,1474.88992290448,1384.05778568156,1464.46987192013,0.497371905203572,0.501069269653072,0.00155882514335615,"Union",FALSE
"Growlers","Spiders",21,23,2015-05-02,"2015-05-02-SJ-SD",FALSE,"2015","Spiders","Growlers",2,1329.03079646326,1689.9411654322,1322.97121258926,1696.03173017831,0.181675249881142,0.817395897940433,0.000928852178424755,"Spiders",TRUE
"Radicals","Thunderbirds",24,18,2015-05-02,"2015-05-02-PIT-MAD",FALSE,"2015","Radicals","Thunderbirds",6,1632.16370313853,1456.82809096859,1641.99601351533,1447.04652926962,0.829465160485421,0.16965463768036,0.000880201834219024,"Radicals",TRUE
"Dragons","Outlaws",18,24,2015-05-02,"2015-05-02-OTT-ROC",FALSE,"2015","Outlaws","Dragons",6,1203.3205783562,1385.67023653287,1180.88258416802,1408.19462856717,0.382922871263826,0.61560267825608,0.00147445048009398,"Outlaws",TRUE
"Cannons","Nightwatch",23,18,2015-05-02,"2015-05-02-NSH-JAX",FALSE,"2015","Cannons","Nightwatch",5,1374.76302151848,1376.35918843422,1394.17635014707,1357.02292950941,0.637225068983721,0.3613347371676,0.00144019384867911,"Cannons",TRUE
"Phoenix","Royal",18,23,2015-05-02,"2015-05-02-MTL-PHI",FALSE,"2015","Royal","Phoenix",5,1210.61523707517,1381.11915055127,1189.09035260824,1402.7247280226,0.399158918663936,0.599344704784923,0.00149637655114054,"Royal",TRUE
"Mechanix","AlleyCats",16,30,2015-05-02,"2015-05-02-IND-DET",FALSE,"2015","AlleyCats","Mechanix",14,1154.45902513081,1384.05778568156,1128.22539886359,1410.40260327616,0.321006947201467,0.677632463599301,0.00136058919923199,"AlleyCats",TRUE
"Revolution","Union",18,27,2015-05-02,"2015-05-02-CHI-CIN",FALSE,"2015","Union","Revolution",9,1251.63595051106,1464.46987192013,1227.86225063599,1488.34114971177,0.342394425115099,0.656200234747547,0.00140534013735361,"Union",TRUE
"Flyers","Express",34,22,2015-05-02,"2015-05-02-CHA-RAL",FALSE,"2015","Flyers","Express",12,1442.96191793577,1357.176975715,1462.50328747193,1337.72611120873,0.743901481563021,0.254912408936208,0.00118610950077114,"Flyers",TRUE
"Aviators","Spiders",19,20,2015-05-03,"2015-05-03-SJ-LA",FALSE,"2015","Spiders","Aviators",1,1370.19326404912,1696.03173017831,1365.7047599622,1700.54228199598,0.213635621687057,0.785314990683256,0.00104938762968709,"Spiders",TRUE
"Wind Chill","Thunderbirds",17,30,2015-05-03,"2015-05-03-PIT-MIN",FALSE,"2015","Thunderbirds","Wind Chill",13,1433.09820339424,1447.04652926962,1384.15307271688,1496.1073523513,0.620632931499444,0.37790006830977,0.00146700019078599,"Wind Chill",FALSE
"Empire","Outlaws",24,17,2015-05-03,"2015-05-03-OTT-NY",FALSE,"2015","Empire","Outlaws",7,1536.19028643358,1408.19462856717,1549.31685612913,1395.13239160282,0.787401155006345,0.211556907559368,0.00104193743428738,"Empire",TRUE
"Hustle","Nightwatch",30,20,2015-05-03,"2015-05-03-NSH-ATL",FALSE,"2015","Hustle","Nightwatch",10,1449.1930278235,1357.02292950941,1466.96154015994,1339.33747537804,0.750840934347309,0.247994381498033,0.00116468415465781,"Hustle",TRUE
"Breeze","Royal",20,21,2015-05-03,"2015-05-03-MTL-DC",FALSE,"2015","Royal","Breeze",1,1432.22374906319,1402.7247280226,1418.21782973752,1416.75878019799,0.677507030337722,0.321132101944446,0.00136086771783284,"Breeze",FALSE
"Revolution","AlleyCats",23,27,2015-05-08,"2015-05-08-IND-CIN",FALSE,"2015","AlleyCats","Revolution",4,1227.86225063599,1410.40260327616,1209.31647466451,1429.01982017576,0.382663519812022,0.615862406681818,0.00147407350615925,"AlleyCats",TRUE
"FlameThrowers","Spiders",18,20,2015-05-09,"2015-05-09-SJ-SF",FALSE,"2015","Spiders","FlameThrowers",2,1497.96340364019,1700.54228199598,1486.18164527847,1712.37140768955,0.355807168653206,0.642762345699486,0.00143048564730797,"Spiders",TRUE
"Cascades","Growlers",19,21,2015-05-09,"2015-05-09-SD-SEA",FALSE,"2015","Growlers","Cascades",2,1411.09328949086,1322.97121258926,1386.69990082834,1347.40310656165,0.74645613889455,0.252365569506327,0.00117829159912242,"Cascades",FALSE
"Hustle","Flyers",29,28,2015-05-09,"2015-05-09-RAL-ATL",FALSE,"2015","Hustle","Flyers",1,1466.96154015994,1462.50328747193,1474.30365110517,1455.19068951165,0.645242634047172,0.35333135252446,0.00142601342836801,"Hustle",TRUE
"Rush","Empire",28,25,2015-05-09,"2015-05-09-NY-TOR",FALSE,"2015","Rush","Empire",3,1625.10793631173,1549.31685612913,1636.13285176013,1538.34224280324,0.73278859124625,0.265992233778635,0.00121917497511465,"Rush",TRUE
"Thunderbirds","Wind Chill",28,22,2015-05-09,"2015-05-09-MIN-PIT",FALSE,"2015","Thunderbirds","Wind Chill",6,1496.1073523513,1384.15307271688,1509.31735507164,1371.0065132076,0.771533273454562,0.22736947750928,0.00109724903615754,"Thunderbirds",TRUE
"Union","AlleyCats",24,22,2015-05-09,"2015-05-09-IND-CHI",FALSE,"2015","Union","AlleyCats",2,1488.34114971177,1429.01982017576,1497.70536281457,1419.69723105344,0.713819949806829,0.284907978243285,0.00127207194988571,"Union",TRUE
"Phoenix","Breeze",29,30,2015-05-09,"2015-05-09-DC-PHI",FALSE,"2015","Breeze","Phoenix",1,1189.09035260824,1418.21782973752,1182.36341552497,1424.97325402232,0.321598547382412,0.67703954860132,0.00136190401626779,"Breeze",TRUE
"Cannons","Express",26,17,2015-05-09,"2015-05-09-CHA-JAX",FALSE,"2015","Cannons","Express",9,1394.17635014707,1337.72611120873,1414.03776839587,1317.95255989406,0.710431834595121,0.288287115552481,0.00128104985239769,"Cannons",TRUE
"Aviators","Cascades",20,17,2015-05-10,"2015-05-10-SEA-LA",FALSE,"2015","Aviators","Cascades",3,1365.7047599622,1386.69990082834,1381.82341648063,1370.64261452259,0.611036415678425,0.387482643408822,0.00148094091275225,"Aviators",TRUE
"Riptide","Growlers",27,29,2015-05-10,"2015-05-10-SD-VAN",FALSE,"2015","Growlers","Riptide",2,1388.60594447324,1347.40310656165,1365.94263302466,1370.10988394089,0.692047954824494,0.306624767452544,0.00132727772296187,"Riptide",FALSE
"Nightwatch","Flyers",21,22,2015-05-10,"2015-05-10-RAL-NSH",FALSE,"2015","Flyers","Nightwatch",1,1339.33747537804,1455.19068951165,1329.42338385562,1465.13715226577,0.476423463854711,0.522020930742371,0.00155560540291744,"Flyers",TRUE
"Mechanix","Wind Chill",20,27,2015-05-10,"2015-05-10-MIN-DET",FALSE,"2015","Wind Chill","Mechanix",7,1128.22539886359,1371.0065132076,1109.09326852067,1390.22169154947,0.304696581059841,0.693980804004347,0.00132261493581154,"Wind Chill",TRUE
"Spiders","FlameThrowers",20,15,2015-05-15,"2015-05-15-SF-SJ",FALSE,"2015","Spiders","FlameThrowers",5,1712.37140768955,1486.18164527847,1719.41673969663,1479.17431329941,0.866987507522097,0.132295070157058,0.000717422320845235,"Spiders",TRUE
"Mechanix","AlleyCats",18,28,2015-05-15,"2015-05-15-IND-DET",FALSE,"2015","AlleyCats","Mechanix",10,1109.09326852067,1419.69723105344,1092.47954224984,1436.39098984996,0.228737882405157,0.77016022930371,0.00110188829113333,"AlleyCats",TRUE
"Radicals","Union",16,13,2015-05-15,"2015-05-15-CHI-MAD",FALSE,"2015","Radicals","Union",3,1641.99601351533,1497.70536281457,1650.11217911413,1489.62974218637,0.802680471775376,0.196333802345385,0.000985725879238369,"Radicals",TRUE
"Dragons","Rush",21,37,2015-05-16,"2015-05-16-TOR-ROC",FALSE,"2015","Rush","Dragons",16,1180.88258416802,1636.13285176013,1171.01286118884,1646.05721680423,0.114244241255558,0.885123264675324,0.000632494069117695,"Rush",TRUE
"FlameThrowers","Growlers",18,21,2015-05-16,"2015-05-16-SD-SF",FALSE,"2015","Growlers","FlameThrowers",3,1479.17431329941,1370.10988394089,1447.51054654296,1401.81926326317,0.768587734511234,0.230305092772442,0.00110717271632407,"FlameThrowers",FALSE
"Breeze","Empire",18,22,2015-05-16,"2015-05-16-NY-DC",FALSE,"2015","Empire","Breeze",4,1424.97325402232,1538.34224280324,1401.78365478069,1561.60704240876,0.479991744872982,0.518451714476747,0.00155654065027133,"Empire",TRUE
"Express","Nightwatch",29,26,2015-05-16,"2015-05-16-NSH-CHA",FALSE,"2015","Express","Nightwatch",3,1317.95255989406,1329.42338385562,1333.52790892435,1313.90858823164,0.623984979766305,0.374553159555151,0.00146186067854476,"Express",TRUE
"Outlaws","Royal",25,24,2015-05-16,"2015-05-16-MTL-OTT",FALSE,"2015","Outlaws","Royal",1,1395.13239160282,1416.75878019799,1403.20985258138,1408.71203004433,0.610172430386865,0.388345429834279,0.00148213977885547,"Outlaws",TRUE
